,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,600232,10.057,7.66,7.66,7.66,7.66,6.96,30391,0.00833
1,601968,10.056,5.91,5.91,5.91,5.91,5.37,18999,0.009120000000000001
2,002761,10.036,15.35,15.35,15.35,15.35,13.95,6900,0.023
3,002455,10.027,16.35,14.88,16.35,14.21,14.86,60558987,20.81219
4,002476,10.027,20.74,19.2,20.74,18.13,18.85,121755454,20.14768
5,000687,10.026,12.73,12.73,12.73,12.73,11.57,243521,0.0458
6,002652,10.026,20.85,18.61,20.85,18.28,18.95,30301665,13.00577
7,002282,10.025,21.84,19.46,21.84,18.18,19.85,25409135,13.632390000000001
8,000790,10.024,22.5,20.02,22.5,19.61,20.45,42543252,9.93073
9,300475,10.024,18.55,18.55,18.55,18.55,16.86,5200,0.010400000000000001
10,300479,10.023,19.21,19.21,19.21,19.21,17.46,1500,0.007500000000000001
11,002249,10.021,10.54,10.54,10.54,10.54,9.58,502054,0.055450000000000006
12,002767,10.021,25.91,25.91,25.91,25.91,23.55,4300,0.0172
13,000861,10.02,27.78,25.6,27.78,25.28,25.25,134605792,13.74658
14,300464,10.02,21.52,21.52,21.52,21.52,19.56,4800,0.02322
15,603066,10.018,23.83,23.83,23.83,23.83,21.66,7700,0.0308
16,000411,10.018,31.3,31.3,31.3,31.3,28.45,7160,0.00352
17,300478,10.018,31.3,31.3,31.3,31.3,28.45,1700,0.0102
18,300469,10.017,19.44,19.44,19.44,19.44,17.67,3300,0.019760000000000003
19,603616,10.015,21.75,21.75,21.75,21.75,19.77,14400,0.03926
20,002512,10.014,39.55,39.55,39.55,39.55,35.95,370497,0.22776000000000002
21,300026,10.014,31.75,31.75,31.75,29.03,28.86,40140735,6.29812
22,002629,10.013,16.7,14.9,16.7,14.37,15.18,38336230,11.61266
23,300242,10.011,51.65,51.65,51.65,51.65,46.95,26320,0.06301000000000001
24,300466,10.011,50.99,50.99,50.99,50.99,46.35,155998,0.7799900000000001
25,300473,10.011,50.11,50.11,50.11,50.11,45.55,2600,0.010400000000000001
26,601368,10.01,11.21,11.21,11.21,11.21,10.19,17700,0.01204
27,300465,10.01,55.94,55.94,55.94,55.94,50.85,55259,0.16574000000000003
28,002601,10.009,59.24,59.24,59.24,59.24,53.85,160708,0.09784000000000001
29,002674,10.009,25.72,25.72,25.72,25.72,23.38,1024300,0.42578000000000005
30,600703,10.007,33.09,32.0,33.09,27.07,30.08,191429642,8.07591
31,002760,10.007,15.94,15.94,15.94,15.94,14.49,3500,0.01591
32,603300,10.006,37.16,37.16,37.16,37.16,33.78,227900,0.44977000000000006
33,300298,10.006,50.79,50.79,50.79,50.79,46.17,2665234,2.10634
34,603023,10.005,72.46,72.46,72.46,72.46,65.87,769300,3.8465
