,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,601985,10.038,8.66,8.66,8.66,8.66,7.87,1332448,0.03424
1,600896,10.037,14.8,14.8,14.8,14.8,13.45,797783,0.13724
2,600777,10.029,19.2,19.2,19.2,19.2,17.45,183405,0.029330000000000002
3,300241,10.028,19.97,19.97,19.97,19.97,18.15,298813,0.18706
4,002766,10.025,17.45,17.45,17.45,17.45,15.86,6100,0.01332
5,002165,10.02,10.98,10.98,10.98,10.98,9.98,833761,0.15807000000000002
6,600488,10.017,13.29,12.21,13.29,12.2,12.08,47905605,5.36887
7,300464,10.013,26.04,26.04,26.04,26.04,23.67,6000,0.029030000000000004
8,600743,10.01,10.55,9.63,10.55,9.48,9.59,70087832,3.85594
9,603918,10.01,57.15,57.15,57.15,57.15,51.95,62800,0.28545000000000004
10,002249,10.009,12.75,12.75,12.75,12.75,11.59,515448,0.05693
11,300469,10.009,23.52,23.52,23.52,23.52,21.38,1000,0.0059900000000000005
12,300476,10.009,36.49,36.49,36.49,36.49,33.17,9800,0.02672
13,300097,10.008,42.87,42.87,42.87,42.87,38.97,78317,0.09791000000000001
14,300366,10.008,57.27,57.27,57.27,57.27,52.06,10202,0.029120000000000004
15,603885,10.007,73.98,73.98,73.98,73.98,67.25,1986526,2.92136
16,002763,10.007,33.42,33.42,33.42,33.42,30.38,28953,0.05362
17,002765,10.007,16.16,16.16,16.16,16.16,14.69,8600,0.016540000000000003
18,002645,10.006,38.37,38.37,38.37,36.1,34.88,6729154,15.69709
19,002761,10.006,18.58,18.58,18.58,18.58,16.89,9600,0.032
20,603108,10.005,92.03,83.49,92.03,82.5,83.66,7680681,32.54526
21,002114,10.005,20.56,20.56,20.56,20.56,18.69,58175,0.06745000000000001
22,300282,10.005,44.64,44.64,44.64,44.64,40.58,32847,0.04574
23,002196,10.004,25.73,25.73,25.73,25.73,23.39,58111,0.06458
24,002096,10.003,39.92,37.0,39.92,36.8,36.29,15651891,5.93189
25,300078,10.003,66.53,66.53,66.53,66.53,60.48,243532,0.20844000000000001
26,300468,10.003,124.16,120.0,124.16,114.01,112.87,15614566,62.45826
27,300471,10.003,125.26,125.26,125.26,125.26,113.87,21300,0.14392000000000002
28,002762,10.002,66.32,66.32,66.32,66.32,60.29,24200,0.14235
29,300467,10.002,223.36,223.36,223.36,223.36,203.05,35750,0.35750000000000004
30,600628,10.0,17.27,17.27,17.27,17.27,15.7,546945,0.10285000000000001
31,601968,10.0,7.15,7.15,7.15,7.15,6.5,37500,0.018000000000000002
32,000687,10.0,15.4,15.4,15.4,15.4,14.0,237653,0.044700000000000004
33,002612,10.0,89.65,81.1,89.65,81.1,81.5,6160429,6.4757
34,002767,10.0,31.35,31.35,31.35,31.35,28.5,9600,0.038400000000000004
35,300079,10.0,31.46,31.46,31.46,31.46,28.6,4694540,0.7783300000000001
36,300472,10.0,26.4,26.4,26.4,26.4,24.0,1000,0.006
37,002512,9.998,47.86,47.86,47.86,43.8,43.51,17358290,10.67098
38,300451,9.998,218.83,218.83,218.83,218.83,198.94,530682,3.12166
39,300470,9.998,72.94,72.94,72.94,72.94,66.31,6400,0.04798
40,603066,9.996,28.83,28.83,28.83,28.83,26.21,6200,0.024800000000000003
41,300242,9.996,62.5,62.5,62.5,62.5,56.82,15000,0.035910000000000004
42,300473,9.996,60.63,60.63,60.63,60.63,55.12,17100,0.0684
43,300477,9.996,27.07,27.07,27.07,27.07,24.61,5600,0.02154
44,600086,9.995,48.31,48.31,48.31,48.31,43.92,294875,0.08370000000000001
45,300465,9.995,67.68,67.68,67.68,67.68,61.53,127626,0.38280000000000003
46,300475,9.995,22.45,22.45,22.45,22.45,20.41,12900,0.0258
47,600599,9.992,40.29,40.29,40.29,40.29,36.63,117677,0.09339
48,002552,9.992,14.64,14.64,14.64,14.64,13.31,126637,0.07521000000000001
49,603598,9.991,47.67,47.67,47.67,47.67,43.34,199514,0.5984200000000001
50,000411,9.991,37.87,37.87,37.87,37.0,34.43,1576473,0.7741500000000001
51,300478,9.991,37.87,37.87,37.87,37.87,34.43,8400,0.050390000000000004
52,600963,9.988,9.36,9.36,9.36,9.36,8.51,601684,0.07136
53,603616,9.987,26.32,26.32,26.32,26.32,23.93,28900,0.07879000000000001
54,002301,9.987,33.81,33.27,33.81,32.0,30.74,16161289,4.83757
55,300479,9.986,23.24,23.24,23.24,23.24,21.13,2000,0.01
56,002519,9.984,27.54,27.54,27.54,27.0,25.04,14359853,3.66949
57,002760,9.983,19.28,19.28,19.28,19.28,17.53,7100,0.03227
58,601368,9.976,13.56,13.56,13.56,13.56,12.33,38106,0.025920000000000002
59,600232,9.964,9.27,9.27,9.27,9.27,8.43,84215,0.023090000000000003
60,002750,9.228,111.86,103.39,112.65,103.38,102.41,4145932,24.75183
61,300425,9.191,89.1,86.77,89.76,84.94,81.6,2868512,15.93618
62,600481,8.956,31.51,28.98,31.81,28.57,28.92,34710242,4.2839
63,002360,8.927,20.5,18.88,20.7,18.37,18.82,22660042,9.82692
64,603788,8.661,51.69,47.3,51.81,46.51,47.57,5960749,17.42909
65,300397,7.977,214.96,195.12,218.99,192.8,199.08,3447088,11.49029
66,600029,7.962,14.78,13.7,15.06,13.55,13.69,270051829,3.84544
67,300126,7.879,39.16,35.7,39.93,35.7,36.3,36510290,17.3804
68,300396,7.842,75.5,72.0,77.01,71.11,70.01,9213887,24.02578
69,002430,7.381,19.93,19.01,20.42,18.5,18.56,27972421,3.46005
70,300288,7.236,78.25,74.39,78.58,72.38,72.97,7713378,4.72668
71,600493,7.204,26.49,24.49,26.58,24.06,24.71,29444617,10.82523
72,000948,7.114,52.7,51.45,54.12,50.2,49.2,19272331,8.33692
73,000667,7.092,9.06,8.37,9.31,8.2,8.46,402900041,15.74079
74,002486,7.054,11.99,11.13,12.32,10.89,11.2,115420739,14.41858
75,600692,6.827,23.16,21.68,23.48,21.51,21.68,20557268,8.06134
76,000058,6.808,25.26,23.9,26.02,23.9,23.65,49405642,9.1779
77,300298,6.797,52.01,48.2,53.57,48.2,48.7,9860625,7.79286
