2015-07-20 22:17:14,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio
0,000859,10.081,6.77,6.35,6.77,6.18,6.15,107012194,14.4719
1,600187,10.073,6.01,6.01,6.01,6.01,5.46,2973951,0.20431000000000002
2,000005,10.067,6.56,6.56,6.56,6.56,5.96,768057,0.08406000000000001
3,002305,10.058,7.55,7.0,7.55,6.8,6.86,60425589,5.5205
4,002451,10.049,11.17,11.17,11.17,11.17,10.15,247400,0.12845
5,002492,10.049,11.17,11.17,11.17,11.17,10.15,732628,0.3111
6,600243,10.048,11.39,10.55,11.39,10.33,10.35,29432509,12.42665
7,600170,10.046,9.53,8.7,9.53,8.53,8.66,99404041,2.1194
8,002457,10.046,12.05,10.82,12.05,10.7,10.95,31153410,12.00756
9,600820,10.045,12.27,11.17,12.27,10.9,11.15,190484754,6.05849
10,002360,10.043,12.71,12.71,12.71,12.2,11.55,10782137,4.67586
11,002330,10.042,10.52,9.6,10.52,9.56,9.56,18765982,4.2929
12,000798,10.041,13.48,12.43,13.48,12.2,12.25,19548191,6.11934
13,600683,10.039,8.44,8.2,8.44,7.9,7.67,25073005,3.38469
14,600975,10.035,15.57,15.37,15.57,14.86,14.15,26943087,11.49645
15,000524,10.035,15.79,14.49,15.79,14.11,14.35,14746643,5.46837
16,002476,10.034,12.83,12.08,12.83,11.7,11.66,47085680,7.79158
17,601599,10.032,13.82,13.82,13.82,13.82,12.56,3496165,1.09942
18,000546,10.032,10.42,9.9,10.42,9.48,9.47,28853431,17.03529
19,000638,10.032,13.93,13.93,13.93,13.93,12.66,1123740,0.3632
20,600769,10.031,10.64,10.35,10.64,10.1,9.67,34733108,9.26273
21,002070,10.031,10.53,10.49,10.53,9.88,9.57,58562598,10.3455
22,300247,10.031,14.26,13.4,14.26,13.36,12.96,34081419,20.32478
23,601918,10.03,10.97,10.4,10.97,10.2,9.97,357492212,13.799900000000001
24,300262,10.03,18.32,18.0,18.32,16.92,16.65,27802721,12.27359
25,600468,10.029,19.09,17.41,19.09,17.31,17.35,15441587,3.38489
26,000048,10.028,19.86,18.43,19.86,18.29,18.05,12925537,3.33685
27,002567,10.028,11.85,11.4,11.85,11.38,10.77,27892268,6.64519
28,601216,10.027,12.07,12.07,12.07,11.51,10.97,35925291,0.9745400000000001
29,000591,10.027,20.08,18.7,20.08,18.02,18.25,18229574,6.63806
30,002390,10.027,16.13,15.87,16.13,15.29,14.66,52682970,7.1789
31,002448,10.027,12.29,11.66,12.29,11.22,11.17,58657430,12.79527
32,002479,10.027,16.02,14.9,16.02,14.5,14.56,42722276,5.83901
33,000723,10.025,13.17,12.12,13.17,12.05,11.97,45508438,23.35394
34,000967,10.025,17.67,17.67,17.67,17.0,16.06,8121800,3.3047
35,002005,10.025,8.78,8.78,8.78,8.78,7.98,2662088,0.22840000000000002
36,002611,10.025,13.28,12.96,13.28,12.7,12.07,33579370,10.67862
37,300079,10.025,22.06,22.06,22.06,21.48,20.05,36646506,6.07578
38,300160,10.025,17.89,16.99,17.89,16.81,16.26,18023724,9.64867
39,002208,10.024,13.72,13.63,13.72,13.2,12.47,8283315,2.61531
40,600179,10.023,14.05,13.07,14.05,12.6,12.77,26115936,6.69639
41,600229,10.023,19.32,17.55,19.32,17.25,17.56,47825868,12.08376
42,000058,10.023,14.49,13.17,14.49,12.9,13.17,61915797,11.50186
43,600679,10.022,15.04,13.64,15.04,13.45,13.67,10568418,5.8062000000000005
44,002124,10.022,20.09,20.09,20.09,20.09,18.26,1058360,0.71677
45,300332,10.022,24.7,23.29,24.7,21.91,22.45,13550965,4.32
46,600353,10.021,10.65,10.08,10.65,9.97,9.68,38202615,7.02616
47,600961,10.021,10.32,9.3,10.32,9.2,9.38,31996703,6.06621
48,002247,10.021,20.64,19.25,20.64,18.89,18.76,20163156,9.08303
49,300338,10.021,15.37,14.0,15.37,13.8,13.97,29083779,30.07133
50,600293,10.02,10.87,10.3,10.87,10.0,9.88,58345335,16.93611
51,600495,10.02,10.76,10.3,10.76,10.03,9.78,181011087,16.40602
52,601669,10.02,10.98,9.97,10.98,9.8,9.98,326142397,9.8831
53,601890,10.02,11.09,10.7,11.09,10.32,10.08,78002657,8.13036
54,000738,10.019,29.32,28.0,29.32,27.32,26.65,66811940,5.83183
55,002648,10.019,11.86,11.86,11.86,11.86,10.78,211552,0.02672
56,002232,10.018,18.23,17.39,18.23,17.0,16.57,30012236,7.54132
57,002551,10.018,30.09,28.19,30.09,27.8,27.35,20471203,7.64828
58,002609,10.018,18.34,17.4,18.34,17.1,16.67,34382531,12.33501
59,002619,10.018,31.19,28.25,31.19,27.65,28.35,6868628,7.06654
60,300167,10.018,31.41,29.36,31.41,29.35,28.55,16404229,5.46371
61,300207,10.018,23.94,23.94,23.94,22.7,21.76,22716552,5.26615
62,300300,10.018,31.3,29.45,31.3,28.41,28.45,18694748,8.00139
63,600363,10.017,13.18,13.18,13.18,13.18,11.98,950865,0.22489
64,300073,10.017,26.58,26.58,26.58,25.05,24.16,8820668,5.54786
65,600283,10.016,13.4,12.18,13.4,12.0,12.18,19444814,6.81485
66,000797,10.016,26.69,25.5,26.69,25.02,24.26,30189557,9.02903
67,002374,10.016,27.9,26.0,27.9,25.8,25.36,17266876,11.16045
68,002381,10.016,13.62,12.4,13.62,12.13,12.38,24107345,11.11383
69,300198,10.016,13.51,12.22,13.51,12.15,12.28,25645692,7.45458
70,600184,10.015,30.32,30.32,30.32,30.32,27.56,1661922,0.39687000000000006
71,600438,10.015,14.28,13.7,14.28,13.4,12.98,31181230,4.5353200000000005
